,DONNIE'S DABBLER,Cappuccino,The Indian Pantry - Garam Masala,Make it sundae,Fennel Sausage Pizza,Almond cone ,Takenaka - Nabeyaki Udon,Extra Dip,The Indian Pantry - Goan Vindaloo Sauce,Mushroom Pizza,Flaming Chocolate - Morning Glory,The Indian Pantry - Aai's Gravy,Clarity Kombucha - Ginger Lemon Jalapeno,SF Guardian IPA,TRIPLE SMASH BURGER,1. Nutella,Kula Kitchen - Pili Pili Sauce,Eska Water,Wood-Fired Cauliflower,DOUBLE SMASH BURGER,San pellegrino,Flaming Chocolate - Miss Saigon,Panna Pizza,SIRIUS SAUCE,Charred Radicchio Wedge,Clarity Kombucha - Flower Power,Meatball Pizza,Tality Kombucha,Not Too Sweet - Ginger Beer,RAPH'S RAZZLE-DAZZLE,Pastaggio - Bolognese,Flow Water,Flaming Chocolate - Choco Nuts,SF White Wine,Elbo Patties - Beef,SINGLE SMASH BURGER,Sriracha Revolver - Jalapeno Ginger,7. Banana Split,Meatballs,True Nosh - XOXO Sauce,CRAZY FRIES,Takenaka - Kakuni Curry Udon,Takenaka - Mentaiko Cream Udon,TWISTED FRIES,The Dumpling King - JWB,SF Talisman,Prague's OG,SIRIUS FRIES,SF Jongleur,Vegan Chimney cake box (Vegan whipped cream or ice cream),9. Strawberry Sundae Cup,Cinnamon chimney cake,2. Mango,True Nosh,True Nosh - Vegan Dumplings,Americano,Not Too Sweet - Fizzy Lemonade,Not Too Sweet - Lychee Lemonade,4. Mr. Berry,Caesar Salad,Sriracha Revolver - Cilantro Lime,3. Pistachio,Game Changer Foods,The Dumpling King - 3X,Takenaka,5. PB&Jam,LEO'S LIBERATOR,Extra topping,Affogato,SF Rose,Latte,Flaming Chocolate,Pastaggio - Crema Con Funghi,MIKEY'S MAGIC,Almond Chimney cake,Elbo Patties,Praguery Latte,Sriracha Revolver - Beets & Tequila,SF Beldame,Flaming Chocolate - Guadala Wanna 57% Mexican milk chocolate,The Indian Pantry,Lemonade,Garlic Rapini,Half & Half Lemonade,Prosciutto & Arugula Pizza,Yumasoy,Game Changer Foods - Super Seeds,Phillips Soda,Sriracha Revolver - Chili Garlic,4. Vegan Mr. Berry,SF Red Wine,Atypique,8. Panda's Matcha,Yumasoy - Teriyaki,The Dumpling King,Double Espresso,SIRIUS FRIES ($3 OFF PROMO),Clarity Kombucha - Aplicot Sage,Regular chimney box,Apple Juice,True Nosh - Granola,Pastaggio,Sriracha Revolver - Clean Mango,Not Too Sweet,The Indian Pantry - Goan Vindaloo Masala Spices,Yumasoy - Mediterranean Herbs,3. Vegan Pistachio,Kale Salad,6. Vegan Lemon (honey?),Cinnamon cone,2. Vegan Mango,Olives & Grapes,Loaded Meat Lovers,Pastaggio - Lasagna,Panna Verde pizza,Pepperoni Pizza,Margherita Pizza,Elbo Patties - Mushroom,DIRTY FRIES,The Dumpling King - Taiwanese,Nicelife Cocktails,Game Changer Foods - Vanilla Coconut,True Nosh - Black Bean Sauce,Kula Kitchen - BBQ Sauce,Clarity Kombucha - Orange Dreamsicle + Chaga,White Rock Pale Ale,Strawberry Lemonade,5. Vegan PB&Jam (Honey?),SENSEI'S SALTCHUCK,6. Lemon,Vansuya Hibisberry,Yumasoy - Original,Orange Juice,Extra sauce and topping,Sriracha Revolver,The Indian Pantry - Cutting Masala Chai,Game Changer Foods - Chocolate Brownie,Remedy Kombucha,Yumasoy - Thai Yellow Curry,The Indian Pantry - Makhani Sauce,Kula Kitchen,True Nosh - Blueberry Ginger Compote
Elbo Patties - Beef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11624763874381927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0022159063153050365,0.0,0.0,0.0,0.17149858514250882,0.004939129873084997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.0,0.0,0.004021093688380372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008978817021816094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.24999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07332355751067664,0.0,0.0,0.0,0.1414213562373095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SINGLE SMASH BURGER,0.0,0.37685477856150706,0.002368903495160033,0.2264081052002554,0.5527793775948877,0.04857335384281491,0.031022688414270513,0.015668823820262873,0.0,0.6762153002059506,0.0,0.0,0.42554508452601403,0.5381254477287077,0.8387021059485879,0.14756257139188847,0.0,0.6149086967308902,0.6541178560949175,0.719068945111986,0.0,0.0,0.5905729375233246,0.760918896195931,0.4124034429493189,0.241770995720578,0.5803226513959918,0.0,0.48962087192927467,0.0,0.0,0.631547766499047,0.0,0.48945460626189075,0.0022159063153050365,1.0,0.0039639337222345155,0.14552408220790788,0.24787135042407243,0.19381264692041356,0.49979834479050506,0.0,0.0,0.3215610167225071,0.0,0.6395904808875025,0.0,0.34800507914274514,0.5659463288874679,0.07286003076422237,0.0,0.1216432161010717,0.11059192798432267,0.0,0.015511344207135257,0.1256862919707747,0.45717288146998575,0.7075710256912797,0.08785387895225563,0.5767080481092787,0.002368903495160033,0.0,0.1378856496183133,0.0,0.0,0.124371840059061,0.0,0.021749019829886033,0.1496478370980957,0.5170066948699442,0.14968989781932257,0.0,0.0,0.0,0.3306196693743422,0.0,0.04856252165078068,0.14292595733717486,0.6680216042964033,0.0,0.32513923215926277,0.5920531216211855,0.19583791244002313,0.5934251409607447,0.5163387935524797,0.015511344207135257,0.0,0.5958362345037175,0.0,0.03344218221371842,0.41753342447763964,0.544955560164457,0.0,0.0,0.0,0.19598292387228833,0.3615854993927681,0.3091868303342923,0.29181710067214395,0.6514114781702617,0.0,0.07755672103567628,0.0,0.7170596730276875,0.002368903495160033,0.0,0.0,0.3950885233474859,0.028881884639120455,0.26841281965866015,0.02585224034522543,0.2925215644221983,0.6544027019548082,0.0,0.08642034629689643,0.7320271030270475,0.6972952217896649,0.0,0.5061700855464655,0.0,0.0,0.0,0.059829470513235984,0.002368903495160033,0.4794591814772204,0.5636087371226982,0.6743381445905925,0.035176422233487645,0.0,0.09963749963225835,0.5322783674706184,0.0,0.6751719750884614,0.02663700049444688,0.2839190876231633,0.002368903495160033,0.0,0.47242031637677184,0.0,0.0,0.0,0.0
Sriracha Revolver - Jalapeno Ginger,0.0,0.0,0.8366600265340755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10397504898200727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039639337222345155,0.9999999999999999,0.0,0.0,0.1533929977694741,0.004417692058367186,0.0,0.0,0.0,0.0,0.0,0.0,0.0027459939854147706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366600265340755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826237921249264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017982877662227736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160617961746504,0.8366600265340755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008293830130206358,0.0,0.0,0.0,0.22360679774997896,0.8366600265340755,0.0,0.0,0.0,0.0,0.0,0.0,0.06558258357839529,0.0,0.0,0.0,0.3794733192202056,0.8366600265340755,0.0,0.0,0.0,0.0,0.0,0.0
7. Banana Split,0.0,0.07479575920067658,0.0,0.7198515282278953,0.18622820424399755,0.03892494720807615,0.05504818825631803,0.03892494720807615,0.0,0.16159060952584753,0.0,0.0,0.19837587895958864,0.1491211071183478,0.17036316800216098,0.5942112979670913,0.0,0.22405833477715545,0.11547005383792518,0.1426643539150893,0.0,0.0,0.12748753371632557,0.1250263130199736,0.08563488385776753,0.0730477130336511,0.19473116833272458,0.0,0.12400989535103224,0.0,0.0,0.21098208553116485,0.0,0.32280991546059173,0.0,0.14552408220790788,0.0,0.9999999999999998,0.044946657497549475,0.028322059201851036,0.16123085958806035,0.0,0.0,0.10811249552346709,0.0,0.1881392541689618,0.0,0.13858348249284355,0.1806515478461678,0.02919371040605711,0.0,0.6185347421711469,0.8799548070862228,0.0,0.0,0.18995196158411917,0.12955005512625914,0.1678797841719542,0.8564682951066006,0.11325493143058345,0.0,0.0,0.03892494720807615,0.0,0.0,0.8338480184364726,0.0,0.07945521577046603,0.47797650408941494,0.16489314945894853,0.2311586975096188,0.0,0.0,0.0,0.43857693370257894,0.0,0.08827348295047495,0.0,0.17980809940542608,0.0,0.06963106238227913,0.21843498414151075,0.012012499502607453,0.19610043677285915,0.14171515370300786,0.0,0.0,0.18372375555403164,0.0,0.17937304161172324,0.1958612732564515,0.0755254912049361,0.0,0.0,0.0,0.08322503785764791,0.1333531471714103,0.07385489458759964,0.7341169790488017,0.2092095121447123,0.0,0.0,0.0,0.16360257882260448,0.0,0.0,0.0,0.09601536368738331,0.41539020162714857,0.4159494236249439,0.28441563932430985,0.0543782056279152,0.11328823680740417,0.0,0.0,0.17212833272066314,0.18461980592880378,0.0,0.13986328858192873,0.0,0.0,0.0,0.013762047064079507,0.0,0.15731330124142318,0.17380963785069634,0.2550114002043598,0.6970096920578012,0.0,0.939017726077,0.11301721192917931,0.0,0.1943374669007171,0.3892494720807615,0.07006490497453707,0.0,0.0,0.14024434189295812,0.0,0.0,0.0,0.0
Meatballs,0.0,0.09245003270420486,0.0,0.29572208302322794,0.5004004806408974,0.2886751345948129,0.2041241452319315,0.0,0.0,0.43803148825107724,0.0,0.0,0.37966319830099965,0.4481472365903107,0.3382456719607191,0.08697609728286892,0.0,0.4424541346319416,0.46709936649691386,0.38767407596979503,0.0,0.0,0.5402702026688979,0.2622440272428743,0.3464101615137755,0.6621221919717307,0.5370861555295747,0.0,0.28740062446475534,0.0,0.0,0.5297752441841106,0.0,0.3740660010403624,0.0,0.24787135042407243,0.0,0.044946657497549475,1.0000000000000002,0.2100420126042015,0.46175361389810193,0.0,0.0,0.5790660241435863,0.0,0.4370116163278731,0.0,0.4399325332111658,0.5009491533966463,0.36084391824351614,0.0,0.2510395055232012,0.04398260831693615,0.0,0.0,0.1320676359488436,0.16012815380508716,0.29880715233359845,0.055717007670306774,0.5879447357921312,0.0,0.0,0.2886751345948129,0.0,0.0,0.03877104961000807,0.0,0.0,0.2148344622118299,0.4872413797112858,0.29814239699997197,0.0,0.0,0.0,0.1478442541909146,0.0,0.1091089451179962,0.10206207261596575,0.48441158112346117,0.0,0.25819888974716115,0.3846473714328308,0.31180478223116187,0.4057115217312833,0.4985454514635735,0.0,0.0,0.35294499417640807,0.0,0.0,0.6052275326688025,0.6301260378126046,0.0,0.0,0.0,0.0,0.42829557052451356,0.5477225575051662,0.20016019225635898,0.46838921281619245,0.0,0.2041241452319315,0.0,0.47652627094075306,0.0,0.0,0.0,0.6922893006130812,0.0,0.18983159915049982,0.0,0.18330889377669163,0.6651330399133047,0.0,0.408248290463863,0.4906097078845373,0.6386577006737861,0.0,0.47319977608646163,0.0,0.0,0.0,0.10206207261596575,0.0,0.25000000000000006,0.32225169331774484,0.40652288494315486,0.0,0.0,0.05010030100351265,0.4490132550669373,0.0,0.6097575964679277,0.0,0.23094010767585035,0.0,0.0,0.4044755073995545,0.0,0.0,0.0,0.0
True Nosh - XOXO Sauce,0.0,0.07767356373806174,0.09166984970282112,0.039229933572445606,0.40360367639778755,0.0,0.0,0.0,0.0,0.2708072150697755,0.0,0.0,0.55821655598023,0.1093119648578014,0.15044993299755516,0.031317659180147325,0.0,0.1486943310770293,0.29433147307547786,0.16692707845989815,0.0,0.0,0.214350054690793,0.047213368521878026,0.0,0.40457738993933895,0.26071796295834765,0.0,0.0482929644690252,0.0,0.0,0.2173745329155879,0.0,0.08380754741901122,0.17149858514250882,0.19381264692041356,0.1533929977694741,0.028322059201851036,0.2100420126042015,1.0,0.17957540243466538,0.0,0.0,0.11227217828476796,0.0,0.14155689549867423,0.0,0.11056926543592577,0.07830352996599249,0.0,0.0,0.0,0.03695278228188623,0.0,0.0,0.0,0.1345345587992625,0.10041928905068677,0.017554368641032443,0.22934432041081734,0.09166984970282112,0.0,0.7276068751089989,0.0,0.0,0.0,0.0,0.0,0.0,0.15250839532184482,0.0,0.0,0.0,0.0,0.031053504702226842,0.0,0.0,0.08574929257125441,0.06859333714244172,0.0,0.10846522890932808,0.11186599574584745,0.11227217828476796,0.1363463432978431,0.305656024865096,0.0,0.0,0.18205753586663442,0.0,0.0,0.12712320904523033,0.1764705882352941,0.0,0.0,0.0,0.0,0.061063800761894264,0.0,0.1681681984990781,0.07870513035360854,0.0,0.0,0.0,0.14782602388751376,0.09166984970282112,0.0,0.0,0.18280093920644488,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.2481171389408974,0.24623867316669804,0.0,0.18765178133281327,0.0,0.0,0.24253562503633297,0.5144957554275265,0.09166984970282112,0.2100420126042015,0.060165683759618685,0.07424946515054474,0.0,0.0,0.0,0.37724659112089265,0.0,0.17697596672681143,0.0,0.5335783750799326,0.09166984970282112,0.0,0.11096404848758597,0.0,0.0,0.0,0.0
CRAZY FRIES,0.0,0.29528206350464736,0.002640075967694903,0.338191399705302,0.6150883441509117,0.04190990671703344,0.5531825457855196,0.0069849844528389075,0.0,0.6571327130550983,0.0,0.0,0.46851634311927565,0.7716504323795058,0.8047218149568578,0.17537784822322094,0.0,0.9076247981443853,0.4125325388292803,0.7320254414549477,0.0,0.0,0.5548657728755784,0.7888740395639064,0.4051290982646566,0.5811315062122112,0.7693460551332477,0.0,0.8029720025671749,0.0,0.0,0.7649550633136015,0.0,0.7765896380793699,0.004939129873084997,0.49979834479050506,0.004417692058367186,0.16123085958806035,0.46175361389810193,0.17957540243466538,1.0000000000000002,0.0,0.0,0.7264415813411608,0.0,0.7802003444290702,0.0,0.9527349428460484,0.743064758054408,0.07683482898122798,0.0,0.34347555753804865,0.10748761374183448,0.0,0.014817389619254991,0.3749504502843983,0.26928277114008414,0.8676174966202671,0.14812990323159017,0.6135100496784597,0.002640075967694903,0.0,0.2025645491323283,0.0,0.0,0.10624336950963992,0.0,0.008554823885364438,0.4054661641918468,0.7029856747515727,0.25880443559457084,0.0,0.0,0.0,0.319277814812497,0.0,0.31680911612338836,0.12841737670020992,0.7784693839247346,0.0,0.48730968181980144,0.7791196527974443,0.1282589735602346,0.832320253021677,0.539255528526099,0.014817389619254991,0.0,0.8334743023330295,0.0,0.016941075701383528,0.6253204306798564,0.5251733467428893,0.0,0.0,0.0,0.04480357487051286,0.9453248212771642,0.667071500813445,0.45332495285453034,0.7848428914698814,0.0,0.03951303898467998,0.0,0.7843306521729783,0.002640075967694903,0.0,0.0,0.5532653553129403,0.02710572112221364,0.10679416644630549,0.014817389619254995,0.2395153564033223,0.5700671973515556,0.0,0.09384346758861495,0.7494949891074942,0.7941568944710605,0.0,0.970124678022224,0.0,0.0,0.0,0.07655651303281745,0.002640075967694903,0.5827370935220587,0.8828419258792561,0.6911217905928935,0.02800223429407054,0.0,0.13359124475330117,0.8554091021389669,0.0,0.7430710917145101,0.027939937811355627,0.4135110796080633,0.002640075967694903,0.0,0.7573917042261991,0.0,0.0,0.0,0.0
Takenaka - Kakuni Curry Udon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Takenaka - Mentaiko Cream Udon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TWISTED FRIES,0.0,0.1976664844429603,0.0,0.30782072560837126,0.6205427141408236,0.23145502494313785,0.5455447255899809,0.0,0.0,0.6803245769885465,0.0,0.0,0.3044077736591046,0.7031798205147113,0.5104938825019724,0.1306166711251817,0.0,0.7042494561100728,0.47854396768147556,0.613027342088889,0.0,0.0,0.6979008791122397,0.45556981863280066,0.6789347398332045,0.7078383972965655,0.7464200272921792,0.0,0.6247298556096352,0.0,0.0,0.6190376107599863,0.0,0.5998400639715687,0.0,0.3215610167225071,0.0,0.10811249552346709,0.5790660241435863,0.11227217828476796,0.7264415813411608,0.0,0.0,1.0000000000000002,0.0,0.6754482928767804,0.0,0.7577178978504789,0.709898111040988,0.2700308624336608,0.0,0.43915503282684,0.08816134890999058,0.0,0.0,0.30590352346775757,0.17118419700436519,0.5696649371249466,0.08562323082725899,0.628539361054709,0.0,0.0,0.1543033499620919,0.0,0.0,0.051809994345094854,0.0,0.0,0.34450155105792873,0.6587637245727926,0.33864810597807815,0.0,0.0,0.0,0.2963477923850999,0.0,0.46656947481584343,0.05455447255899809,0.6720513666823775,0.0,0.41403933560541256,0.6998398519686678,0.1904761904761905,0.7306578882825236,0.6265969327670924,0.0,0.0,0.6703905799753971,0.0,0.0,0.6955416066888229,0.5987849508520958,0.0,0.0,0.0,0.0,0.7395249411243269,0.6343350474165464,0.3744654309470488,0.707279897343357,0.0,0.10910894511799618,0.0,0.6877278160678192,0.0,0.0,0.0,0.6660795536803286,0.0,0.12683657235796025,0.0,0.4115274458765507,0.5426488617097118,0.0,0.32732683535398854,0.6721540464739315,0.7388705517195479,0.0,0.7304789359754742,0.0,0.0,0.0,0.05455447255899809,0.0,0.4454354031873741,0.6507251519983098,0.6329915950794656,0.041239304942116126,0.0,0.08569515946486447,0.5760184328847832,0.0,0.6814882122624956,0.0,0.3394673699166022,0.0,0.0,0.6486037585845777,0.0,0.0,0.0,0.0
The Dumpling King - JWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF Talisman,0.0,0.3913614160263849,0.0,0.3609045479261757,0.8017945543563297,0.1185547252856596,0.47719099339605103,0.0,0.0,0.7503819255947939,0.0,0.0,0.35982049434881125,0.8448836320204959,0.79387626300204,0.1617205582146968,0.0,0.8417656009424795,0.5877898306519459,0.7923867052954674,0.0,0.0,0.6940899096794931,0.8047900856598557,0.6091888960832357,0.5172261837573234,0.8325237891873873,0.0,0.7287676306645938,0.0,0.0,0.7869923218088778,0.0,0.8209010969278391,0.0,0.6395904808875025,0.0,0.1881392541689618,0.4370116163278731,0.14155689549867423,0.7802003444290702,0.0,0.0,0.6754482928767804,0.0,1.0000000000000002,0.0,0.744314959144295,0.8523733950170864,0.08663614540105895,0.0,0.4095093862885397,0.13095692806787906,0.0,0.03869116162670684,0.37827722327143676,0.2276388324670968,0.7841224914607083,0.15577479706535155,0.7475986873607954,0.0,0.0,0.14591350804388875,0.0,0.0,0.09492386218567427,0.0,0.014892235053625679,0.3755406222964846,0.8456842811853217,0.3013976462083643,0.0,0.0,0.0,0.35963447346755845,0.0,0.29643190667845626,0.03224263468892236,0.8652294288268301,0.0,0.3344293358921375,0.8585482681633713,0.25329310982879266,0.8443388777006429,0.7721584992883251,0.03869116162670684,0.0,0.8820393350372846,0.0,0.030965570890334988,0.774354522148758,0.5573802760260298,0.0,0.0,0.0,0.1316149606291778,0.7327721213311073,0.6978962780410327,0.43504310204822955,0.9074246668212353,0.0,0.10317643100455158,0.0,0.8367728729171114,0.0,0.0,0.0,0.7085961184892716,0.0442365298433357,0.31784143667478326,0.03439214366818386,0.39378447361811536,0.6856662125717032,0.0,0.23214696976024105,0.7842769641783144,0.8167119636468952,0.0,0.759645808890747,0.0,0.0,0.0,0.05158821550227579,0.0,0.4791332179016441,0.7714418807415737,0.8325320194689602,0.05362090988596131,0.0,0.15257504554218748,0.7546349815077328,0.0,0.8594789165031199,0.009119594252743047,0.4049099848217913,0.0,0.0,0.8047448561882968,0.0,0.0,0.0,0.0
Prague's OG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIRIUS FRIES,0.0,0.2787928651331521,0.0016410452862139525,0.3396704582562363,0.5873475856882276,0.03690528059889392,0.6170930363278958,0.008683595435033864,0.0,0.6090960045395979,0.0,0.0,0.37902097550542707,0.786335182377029,0.7131281469518619,0.14433340741815007,0.0,0.8849271872196401,0.3518541787639748,0.7316905342353265,0.0,0.0,0.5473693392979084,0.6775679573499775,0.37947312051097987,0.5567763553187685,0.7806943936792429,0.0,0.846370667946246,0.0,0.0,0.7180507176904065,0.0,0.7606504691684066,0.0,0.34800507914274514,0.0027459939854147706,0.13858348249284355,0.4399325332111658,0.11056926543592577,0.9527349428460484,0.0,0.0,0.7577178978504789,0.0,0.744314959144295,0.0,1.0000000000000004,0.7602825988047875,0.08683595435033864,0.0,0.3538899748703287,0.10294862592375953,0.0,0.00921034382578949,0.41514795126087584,0.17220031728019794,0.8086541565251645,0.13051969449517364,0.6014778808136836,0.0016410452862139525,0.0,0.1215703360904741,0.0,0.0,0.07945189836112572,0.0,0.012407720470013331,0.43567378557358527,0.7107032627769504,0.2752171244666442,0.0,0.0,0.0,0.3040828974786986,0.0,0.37908146111542307,0.08903332364929839,0.7653320128648412,0.0,0.5281453833461182,0.7640995093630804,0.1065226752946297,0.8449027100979899,0.5412988834342576,0.00921034382578949,0.0,0.8438944445298919,0.0,0.02843209682638091,0.6622346235067846,0.43701185862770664,0.0,0.0,0.0,0.035972221753599244,0.9804732233729958,0.6974824722953518,0.4326081397406373,0.7701699677199393,0.0,0.06447240678052643,0.0,0.7676578929939875,0.0016410452862139525,0.0,0.0,0.5601832311956585,0.025272974956783035,0.054961610384026145,0.018420687651578983,0.23104031298265704,0.5028268975776624,0.0,0.07982297982350892,0.7077373364241377,0.7347691463888221,0.0,0.949994164250726,0.0,0.0,0.0,0.047586776433245694,0.0016410452862139525,0.5088678304379867,0.8831953131528799,0.6656588287234616,0.016245519501625467,0.0,0.1059463172074353,0.7941941660391761,0.0,0.6928285363572196,0.008683595435033864,0.41507586179461875,0.0016410452862139525,0.0,0.7773203924517695,0.0,0.0,0.0,0.0
